student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
27741,city_103,0.92,,True,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,70,False
32175,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,38,False
5537,city_83,0.923,Other,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,4,30,False
1535,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,4,160,False
4020,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,54,False
19330,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,20,True
2355,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,10,5000-9999,NGO,4,4,False
31394,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Public Sector,1,33,False
26123,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,25,False
746,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,7,False
2290,city_114,0.926,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,2,5,False
5682,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,328,False
21043,city_73,0.754,,True,no_enrollment,High School,,>20,10000+,Public Sector,2,116,False
6623,city_114,0.926,,True,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,False
2573,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,69,True
31623,city_23,0.899,Male,True,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,69,False
23882,city_114,0.926,Male,False,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,67,False
10300,city_102,0.804,Male,False,no_enrollment,Masters,Business Degree,10,10000+,Public Sector,2,52,False
13877,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,2,42,False
30872,city_83,0.923,Male,False,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,17,False
19387,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,34,False
28471,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,False
30723,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,1000-4999,NGO,1,15,False
27320,city_100,0.887,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102,True
23966,city_67,0.855,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,17,False
6945,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,94,False
29985,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,124,False
20889,city_159,0.843,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,68,False
13885,city_103,0.92,Male,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,22,False
6318,city_67,0.855,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,15,False
30802,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,88,False
21694,city_71,0.884,Female,True,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,99,False
16891,city_23,0.899,Male,True,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,3,9,False
671,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,20,False
9374,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,55,False
6629,city_116,0.743,Male,True,Full time course,High School,,10,1000-4999,Pvt Ltd,1,50,False
22470,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,126,False
31082,city_114,0.926,Male,False,Full time course,Masters,STEM,13,10000+,Public Sector,4,90,True
18424,city_98,0.949,Male,False,no_enrollment,Masters,No Major,>20,5000-9999,Public Sector,3,22,False
438,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,77,False
11306,city_103,0.92,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,2,3,True
20172,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,52,False
33090,city_71,0.884,Male,True,Part time course,Graduate,STEM,12,10000+,,1,77,False
31084,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24,False
15514,city_71,0.884,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,6,False
10826,city_28,0.939,Male,True,no_enrollment,Masters,STEM,12,10000+,Public Sector,>4,83,False
16108,city_23,0.899,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,26,False
29039,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,32,False
21298,city_103,0.92,Male,False,Full time course,Masters,STEM,14,10000+,Public Sector,2,52,True
14163,city_103,0.92,,True,no_enrollment,High School,,15,10000+,Pvt Ltd,>4,45,False
27941,city_103,0.92,,False,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,36,False
18617,city_16,0.91,Other,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,33,False
19664,city_10,0.895,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,30,False
30594,city_160,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,30,False
27560,city_123,0.738,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,53,False
8508,city_116,0.743,Male,True,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,18,False
4412,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,74,False
7847,city_19,0.682,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24,False
12877,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,88,False
28342,city_103,0.92,,True,Part time course,Masters,STEM,15,1000-4999,Pvt Ltd,2,17,False
29087,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,16,False
21915,city_16,0.91,,True,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,>4,23,False
25795,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,4,75,False
17757,city_21,0.624,,True,no_enrollment,Masters,STEM,11,10000+,,1,16,True
3653,city_16,0.91,Female,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,52,False
29987,city_67,0.855,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,70,False
22871,city_131,0.68,Male,False,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,32,False
28611,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61,True
2701,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,70,False
24182,city_89,0.925,Female,True,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,never,24,False
31755,city_16,0.91,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,20,False
28297,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,77,False
16949,city_103,0.92,Male,True,no_enrollment,Masters,Humanities,20,1000-4999,NGO,>4,69,False
27705,city_114,0.926,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,57,False
27696,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,56,False
17946,city_136,0.897,Male,False,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,8,False
29415,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,8,False
27668,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,4,51,False
49,city_103,0.92,Male,True,no_enrollment,Graduate,Arts,>20,10000+,Pvt Ltd,2,36,False
8853,city_103,0.92,Female,False,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,>4,9,False
32220,city_83,0.923,Male,True,no_enrollment,Masters,Other,18,10000+,,1,44,False
16209,city_16,0.91,Male,True,no_enrollment,High School,,>20,10000+,Pvt Ltd,4,14,False
24239,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,124,False
17025,city_114,0.926,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,3,False
14846,city_67,0.855,,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,35,False
28352,city_131,0.68,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,21,False
16243,city_21,0.624,Male,True,Full time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,134,False
27956,city_16,0.91,Male,True,no_enrollment,High School,,17,10000+,Pvt Ltd,1,12,False
4874,city_73,0.754,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,28,False
30799,city_46,0.762,,True,no_enrollment,Masters,STEM,18,1000-4999,Other,4,51,False
19891,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,42,True
18872,city_16,0.91,,True,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,2,17,False
2523,city_173,0.878,,False,no_enrollment,,,11,1000-4999,Pvt Ltd,>4,73,False
3958,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,166,True
11175,city_12,0.64,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,148,False
26884,city_1,0.847,Male,True,no_enrollment,Graduate,STEM,15,10000+,,3,35,False
7166,city_103,0.92,,False,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,32,False
18025,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,20,False
21693,city_71,0.884,Male,True,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,36,False
33046,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,57,False
4469,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,11,True
32926,city_104,0.924,Female,False,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,4,81,False
25382,city_21,0.624,Male,True,no_enrollment,Graduate,Other,10,10000+,Pvt Ltd,4,45,True
9631,city_114,0.926,,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,never,62,True
28301,city_160,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,161,False
10666,city_114,0.926,Male,True,no_enrollment,Masters,No Major,19,10000+,Pvt Ltd,never,18,False
8898,city_103,0.92,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,31,False
22735,city_126,0.479,,True,Full time course,Phd,STEM,>20,10000+,Pvt Ltd,>4,44,False
32158,city_103,0.92,,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,81,False
16340,city_65,0.802,,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,never,64,False
2792,city_173,0.878,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,44,False
22347,city_103,0.92,,True,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,1,44,False
6960,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,33,False
25451,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,134,False
5468,city_16,0.91,Female,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,47,False
12679,city_16,0.91,Male,True,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,57,False
32707,city_103,0.92,Female,True,no_enrollment,Masters,STEM,>20,1000-4999,,1,28,False
9293,city_165,0.903,,True,Full time course,Masters,STEM,15,10000+,Pvt Ltd,1,224,False
10797,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,82,False
890,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,57,True
25500,city_103,0.92,Male,True,no_enrollment,Masters,STEM,13,1000-4999,NGO,3,266,False
29697,city_103,0.92,Male,False,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,48,False
10018,city_103,0.92,Female,True,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,44,False
28242,city_45,0.89,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,31,False
20839,city_23,0.899,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,50,False
10085,city_40,0.776,Male,True,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,104,False
9307,city_21,0.624,,True,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,158,False
14087,city_103,0.92,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,204,False
26641,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,4,192,True
8577,city_173,0.878,,True,Part time course,Masters,STEM,17,1000-4999,Pvt Ltd,1,102,False
26476,city_173,0.878,Male,True,no_enrollment,High School,,11,5000-9999,Pvt Ltd,3,178,False
3572,city_41,0.827,Male,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,never,10,False
1099,city_138,0.836,Male,True,Part time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,29,False
32677,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,5000-9999,NGO,>4,148,False
12324,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,110,False
11657,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,4,True
3298,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,184,False
24896,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,22,False
5721,city_61,0.913,,True,no_enrollment,Graduate,No Major,16,10000+,Public Sector,1,35,False
1722,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,1,44,False
13063,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,23,False
11215,city_46,0.762,Male,True,Full time course,High School,,10,10000+,Other,1,43,False
25437,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,46,False
6163,city_104,0.924,Male,True,no_enrollment,Masters,STEM,16,10000+,NGO,1,37,False
10375,city_103,0.92,Female,True,no_enrollment,Graduate,Humanities,>20,5000-9999,Pvt Ltd,2,55,True
7404,city_104,0.924,Male,False,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,11,False
29932,city_103,0.92,Female,True,no_enrollment,Masters,STEM,17,10000+,NGO,3,304,False
29167,city_103,0.92,Male,True,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,2,96,False
10382,city_159,0.843,Male,True,Part time course,Graduate,STEM,18,10000+,Pvt Ltd,1,50,False
9691,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,94,False
2440,city_116,0.743,Male,True,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,1,32,False
23094,city_53,0.74,Male,True,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,>4,32,False
315,city_103,0.92,Male,False,no_enrollment,Masters,STEM,16,10000+,NGO,1,276,False
29967,city_97,0.925,Female,True,no_enrollment,Graduate,STEM,19,1000-4999,,2,32,False
33264,city_157,0.769,Male,True,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,2,28,False
562,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,300,False
10402,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,134,True
24175,city_141,0.763,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,4,36,False
13111,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,False
24333,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,85,True
31737,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,84,False
18587,city_90,0.698,,True,,Masters,STEM,10,1000-4999,NGO,2,30,True
11700,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,131,False
18255,city_89,0.925,Male,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,182,False
173,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,45,False
6589,city_83,0.923,Male,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,40,False
13469,city_16,0.91,Male,True,Part time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,167,False
9538,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,320,False
13368,city_19,0.682,,True,,Graduate,STEM,>20,10000+,Pvt Ltd,1,86,False
16275,city_76,0.698,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,3,39,True
19691,city_16,0.91,Male,True,no_enrollment,High School,,13,5000-9999,Public Sector,>4,52,True
25428,city_104,0.924,,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,>4,4,False
29028,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,98,False
13653,city_21,0.624,,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,4,92,False
33138,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,60,False
25091,city_71,0.884,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,26,False
26424,city_100,0.887,Male,False,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,23,True
10747,city_100,0.887,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,18,False
23821,city_133,0.742,Male,False,no_enrollment,Graduate,STEM,>20,10000+,NGO,>4,44,False
24624,city_103,0.92,Male,True,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,212,False
29788,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,91,False
16569,city_28,0.939,Male,False,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,42,False
28717,city_136,0.897,,True,no_enrollment,Graduate,STEM,11,5000-9999,Public Sector,2,12,False
29094,city_104,0.924,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,30,False
19859,city_100,0.887,Male,False,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,3,True
15866,city_50,0.896,,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,96,False
21354,city_114,0.926,Male,False,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,2,9,False
17770,city_19,0.682,,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,41,False
6042,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,83,False
22862,city_65,0.802,Male,True,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,130,True
28129,city_104,0.924,Female,True,no_enrollment,Masters,Other,18,1000-4999,Pvt Ltd,>4,150,False
3285,city_102,0.804,Male,True,Full time course,High School,,10,5000-9999,,1,69,False
13190,city_75,0.939,Female,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,84,False
6228,city_41,0.827,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,188,False
9721,city_103,0.92,Male,True,no_enrollment,Masters,Arts,>20,1000-4999,NGO,>4,50,True
9555,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,>20,10000+,,4,55,False
19959,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,3,14,False
28284,city_102,0.804,,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,76,False
15245,city_103,0.92,,True,no_enrollment,Phd,STEM,20,10000+,Pvt Ltd,1,22,False
28273,city_114,0.926,Male,True,no_enrollment,High School,,14,10000+,Pvt Ltd,>4,25,False
19824,city_114,0.926,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,>4,21,False
4051,city_40,0.776,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,20,False
25083,city_136,0.897,,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,4,96,False
503,city_67,0.855,Male,True,Part time course,High School,,14,10000+,Pvt Ltd,4,53,False
19920,city_114,0.926,Male,True,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,38,False
19085,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,9,False
31058,city_103,0.92,Male,True,Full time course,Masters,STEM,15,1000-4999,Pvt Ltd,2,34,False
24448,city_173,0.878,Male,True,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,>4,56,False
6670,city_116,0.743,Male,True,Full time course,Masters,STEM,>20,1000-4999,Pvt Ltd,1,70,False
21083,city_90,0.698,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,42,False
3136,city_83,0.923,Male,False,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,84,False
5656,city_50,0.896,Male,True,no_enrollment,Masters,STEM,13,1000-4999,Public Sector,>4,224,False
2878,city_100,0.887,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,never,53,True
29856,city_83,0.923,Male,True,no_enrollment,Masters,Humanities,13,1000-4999,Pvt Ltd,1,46,False
2916,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,2,32,False
9724,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,54,False
15764,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,182,False
21856,city_114,0.926,,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,138,False
25066,city_14,0.698,,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,2,72,False
9784,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,9,False
32064,city_167,0.921,Male,False,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,48,False
29865,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,36,False
27549,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,3,62,False
16019,city_103,0.92,,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,10,True
31323,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,40,False
4923,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,59,True
31357,city_67,0.855,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,>4,50,False
26090,city_136,0.897,Male,True,Part time course,Masters,STEM,16,1000-4999,Pvt Ltd,1,19,False
18772,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,55,False
1187,city_67,0.855,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,10,False
6543,city_23,0.899,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,28,False
3457,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,50,False
1282,city_103,0.92,Male,False,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,>4,21,False
18807,city_50,0.896,Male,True,no_enrollment,Masters,Humanities,18,5000-9999,NGO,3,65,False
7870,city_104,0.924,,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,19,False
19379,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,>4,26,False
10157,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,74,False
16159,city_16,0.91,Female,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,112,False
31607,city_103,0.92,,True,no_enrollment,Graduate,STEM,15,1000-4999,NGO,2,11,False
29001,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,1,117,False
4864,city_41,0.827,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,52,True
109,city_103,0.92,Male,True,no_enrollment,Graduate,Other,14,1000-4999,Pvt Ltd,>4,80,False
3820,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,190,False
